Unnamed: 0,Field_ID,Elevation,Latitude,Longitude,Location,Slope,Rainfall,Min_temperature_C,Max_temperature_C,Ave_temps,Soil_Fertility,Soil_Type,pH,Pollution_Level,Plot_Size,Chosen_Crop,Annual_Yield,Standard_Yield
37048,37048,779.9148,-3.776345,-5.5336304,Rural_Kilimani,3.9377406,521.0,-3.7,29.6,12.95,0.54,Sandy,5.4121428,0.22417773,7.8,potato,4.863761,0.6235591
37049,37049,294.5356,-13.152693,-7.5111566,Rural_Hawassa,15.145821,1610.6,-7.2,32.3,12.55,0.66,Silt,5.4183116,0.00014098795,1.2,rice,0.6935694,0.57797456
37050,37050,604.4742,-7.097041,-5.389483,Rural_Hawassa,7.9015665,707.4,-5.2,27.4,11.1,0.57,Loamy,5.6898704,0.23743616,3.8,potato,2.5133655,0.661412
37051,37051,741.8515,-8.556886,-1.776782,Rural_Sokoto,8.947679,1642.7,-3.1,29.8,13.35,0.64,Volcanic,5.539073,0.111583166,4.0,banana,2.3002355,0.5750589
37052,37052,638.06036,-6.493278,-0.17313933,Rural_Sokoto,28.3248,1323.8,-4.0,30.7,13.35,0.68,Volcanic,4.9202924,0.9219965,1.9,cassava,0.65842915,0.34654164
37053,37053,467.48438,-13.891626,-6.7678947,Rural_Hawassa,5.3484993,1589.7,-5.6,33.3,13.85,0.63,Silt,6.251275,3.4128455e-08,3.6,coffee,1.7892644,0.49701792
37054,37054,719.08636,-8.065765,-3.9119694,Rural_Hawassa,9.353434,1212.9,-3.7,32.4,14.35,0.61,Volcanic,4.201794,0.03997237,3.2,cassava,1.3306679,0.4158337
37055,37055,632.3056,-2.5327737,-7.5922394,Rural_Kilimani,19.101532,469.5,-5.1,29.1,12.0,0.59,Loamy,5.0478992,0.061087083,1.5,potato,0.99578875,0.6638592
37056,37056,421.33542,-0.6989566,-3.763317,Rural_Kilimani,26.33154,446.0,-7.1,32.6,12.75,0.61,Loamy,5.6705217,0.0094910925,0.6,wheat,0.38046563,0.6341094
37057,37057,592.09094,-7.7323437,-4.5786524,Rural_Hawassa,3.6205761,918.6,-5.1,32.4,13.65,0.57,Loamy,5.8543215,0.08747924,12.9,wheat,8.461339,0.65591776
37058,37058,776.8079,-5.1640987,-4.8219013,Rural_Kilimani,9.404229,570.9,-3.7,29.7,13.0,0.56,Sandy,5.0873966,0.28026104,4.4,potato,2.6352031,0.59890985
37059,37059,743.6901,-7.421451,-0.51098543,Rural_Sokoto,7.5075855,1517.4,-3.2,26.6,11.7,0.63,Volcanic,5.063351,0.4967172,2.4,tea,1.5405658,0.64190245
37060,37060,763.7508,-4.501762,-7.87603,Rural_Amanzi,34.230415,669.6,-3.8,28.4,12.3,0.65,Sandy,5.0564313,0.29386306,1.2,maize,0.5150272,0.42918935
37061,37061,413.7795,-11.778457,-8.849027,Rural_Akatsi,5.2360816,1901.0,-5.8,32.3,13.25,0.65,Silt,7.3069644,0.11523006,2.7,banana,1.1365781,0.42095485
37062,37062,837.35144,-5.4704857,-5.047132,Rural_Kilimani,6.0422463,644.3,-3.1,29.9,13.4,0.56,Rocky,4.3588495,0.29023543,4.8,potato,2.2611327,0.4710693
37063,37063,754.17,-8.034225,0.5611128,Rural_Sokoto,7.466006,1736.6,-2.9,30.7,13.9,0.65,Volcanic,5.2906613,0.17232548,3.9,tea,3.12609,0.80156153
37064,37064,764.5009,-2.0371475,-8.0111685,Rural_Kilimani,16.276041,651.7,-3.8,30.1,13.15,0.59,Sandy,5.370605,0.018518863,0.9,potato,0.58581513,0.6509057
37065,37065,632.9513,-5.4749913,-1.6596621,Rural_Hawassa,8.590415,960.1,-4.7,30.5,12.9,0.59,Loamy,4.918784,0.86308086,4.9,cassava,2.4599988,0.5020406
37066,37066,779.239,-8.90833,-7.943599,Rural_Akatsi,15.485131,1630.8,-3.0,28.8,12.9,0.66,Volcanic,3.7039218,0.12509555,1.5,tea,0.93858856,0.6257257
37067,37067,734.27716,-8.115328,-4.204769,Rural_Hawassa,9.114514,1220.6,-3.5,29.8,13.15,0.61,Volcanic,5.3804884,0.04226265,4.5,cassava,2.2932744,0.50961655
37068,37068,753.54443,-8.110822,-6.123735,Rural_Hawassa,13.458572,1205.1,-3.4,32.1,14.35,0.62,Volcanic,4.759968,0.31437546,0.6,tea,0.391636,0.6527267
37069,37069,687.40125,-2.190341,-2.8398712,Rural_Kilimani,12.074634,872.8,-4.3,35.0,15.35,0.6,Sandy,5.5198216,0.24075055,1.4,wheat,0.63916224,0.45654446
37070,37070,461.5422,-11.665814,-9.204891,Rural_Akatsi,20.918968,1962.0,-5.3,33.4,14.05,0.71,Silt,6.273553,0.037724964,1.8,banana,1.0442344,0.5801302
37071,37071,324.38464,-11.156671,-6.1417537,Rural_Hawassa,9.06053,1679.8,-6.8,32.3,12.75,0.65,Silt,6.1089396,0.06869996,4.0,rice,2.4015622,0.60039055
37072,37072,846.46246,-4.4341764,-5.6192183,Rural_Kilimani,10.616078,584.2,-3.1,31.0,13.95,0.57,Rocky,4.426162,0.27578452,4.9,potato,2.400494,0.48989674
37073,37073,690.6964,-2.5913477,-4.1597233,Rural_Kilimani,7.53029,591.4,-4.5,30.9,13.2,0.56,Sandy,5.0321293,0.14115612,2.3,maize,0.9840218,0.42783555
37074,37074,815.59204,-8.286544,-1.3353299,Rural_Sokoto,8.718808,1700.5,-2.3,29.0,13.35,0.65,Volcanic,5.489486,0.19329591,3.6,banana,2.0347855,0.5652182
37075,37075,712.6231,-3.7267826,-0.27674547,Rural_Kilimani,2.369549,1308.0,-3.6,28.7,12.55,0.6,Volcanic,4.873244,0.53688097,5.6,tea,3.3393583,0.59631395
37076,37076,611.4797,-7.3583713,-5.2858768,Rural_Hawassa,7.2362785,793.2,-5.0,30.8,12.9,0.57,Loamy,6.060166,0.22857994,2.4,potato,1.4777963,0.61574847
37077,37077,879.5748,-3.366327,-4.231797,Rural_Kilimani,4.115916,749.8,-2.6,30.8,14.1,0.56,Rocky,4.4371243,0.18558596,4.2,potato,2.0911806,0.49790016
37078,37078,677.22284,-2.1588013,-3.0651019,Rural_Kilimani,3.32106,815.3,-4.4,30.6,13.1,0.56,Sandy,4.8920445,0.21959749,6.0,potato,3.2506473,0.5417745
37079,37079,587.09436,-6.290522,-3.4615078,Rural_Hawassa,6.0477347,663.3,-5.4,31.4,13.0,0.56,Loamy,6.613321,0.4332142,2.3,wheat,1.5363913,0.66799617
37080,37080,541.83496,-1.4469017,-4.2137785,Rural_Kilimani,20.518034,467.6,-6.0,30.6,12.3,0.59,Loamy,5.4705415,0.03538735,1.9,maize,1.0912751,0.5743553
37081,37081,398.13693,-9.49407,-6.961593,Rural_Akatsi,1.8001881,1365.6,-6.4,32.8,13.2,0.6,Peaty,4.3777328,0.044372056,10.2,banana,3.6455526,0.35740712
37082,37082,501.53168,-9.322853,-3.3939388,Rural_Hawassa,7.3678885,1449.9,-5.4,33.6,14.1,0.62,Silt,6.639206,0.0056325165,3.2,banana,1.3182799,0.41196248
37083,37083,612.6432,-3.145548,-6.380498,Rural_Kilimani,12.201093,356.2,-5.4,30.8,12.7,0.56,Loamy,5.8150654,0.24042517,0.8,potato,0.5073201,0.63415015
37084,37084,539.2373,-6.921319,-1.1055945,Rural_Sokoto,10.470584,1129.7,-5.4,29.7,12.15,0.61,Loamy,5.5135193,0.73589134,2.8,wheat,1.1842872,0.42295972
37085,37085,830.07794,-4.271971,-5.317409,Rural_Kilimani,17.05936,575.3,-3.2,31.9,14.35,0.59,Sandy,5.0616136,0.25882342,1.2,potato,0.73065025,0.6088752
37086,37086,768.8047,-4.3620853,-6.1777906,Rural_Kilimani,16.078451,508.1,-3.9,31.6,13.85,0.58,Sandy,6.2207084,0.26581305,1.0,wheat,0.5731532,0.5731532
37087,37087,388.89517,-11.057546,-6.6823072,Rural_Hawassa,4.9555345,1743.6,-6.2,32.0,12.9,0.64,Silt,6.8112316,0.048748024,3.9,banana,1.6426948,0.4212038
37088,37088,682.7859,-2.7400358,-3.8714278,Rural_Kilimani,6.445232,625.8,-4.5,28.9,12.2,0.56,Sandy,6.125094,0.1937787,2.2,wheat,1.2640519,0.57456905
37089,37089,641.49207,-8.764148,-1.3893852,Rural_Sokoto,5.09824,1640.9,-4.0,27.4,11.7,0.63,Volcanic,4.4479227,0.08078064,3.9,tea,3.1668646,0.81201655
37090,37090,717.13293,-9.777928,-9.182368,Rural_Akatsi,12.164554,1995.6,-2.7,27.1,12.2,0.68,Volcanic,5.2010365,0.22525673,1.3,banana,0.76324826,0.58711404
37091,37091,780.60345,-5.5155425,-4.5381107,Rural_Kilimani,0.73141825,627.1,-3.6,27.9,12.15,0.54,Sandy,5.138054,0.25147077,11.8,potato,7.193388,0.6096092
37092,37092,238.48341,-12.81026,-6.7723994,Rural_Hawassa,4.3444543,1613.8,-7.6,32.5,12.45,0.63,Silt,6.7272143,3.3266788e-05,3.3,banana,1.2291156,0.3724593
37093,37093,695.1144,-2.6273932,-4.4840555,Rural_Kilimani,8.383861,546.7,-4.5,28.6,12.05,0.56,Sandy,5.35188,0.12534429,2.7,maize,1.2126213,0.44911903
37094,37094,826.3834,-7.047478,-7.52467,Rural_Akatsi,1.2526774,1065.6,-2.8,26.7,11.95,0.58,Sandy,5.0452647,0.1651596,8.0,cassava,4.3965535,0.5495692
37095,37095,501.47766,-7.110558,-1.6371391,Rural_Sokoto,4.8844953,1044.8,-5.8,32.1,13.15,0.59,Loamy,5.52607,0.69798005,2.0,wheat,0.8728942,0.4364471
37096,37096,852.2247,-7.34936,-0.28575468,Rural_Sokoto,1.4159999,1639.2,-2.1,28.3,13.1,0.62,Volcanic,5.32724,0.5229796,11.0,tea,6.6485796,0.6044163
37097,37097,589.8495,-6.3536015,-3.5831325,Rural_Hawassa,2.2981973,662.6,-5.3,31.6,13.15,0.55,Loamy,4.9335136,0.35497206,9.3,wheat,5.1306496,0.5516828
37098,37098,833.242,-8.264015,-0.06052397,Rural_Sokoto,6.0393143,1838.2,-2.1,29.2,13.55,0.65,Volcanic,4.893021,0.16157518,3.9,tea,3.1588643,0.8099652
37099,37099,620.8783,-8.921846,-4.826406,Rural_Hawassa,0.59431434,1353.2,-4.4,29.6,12.6,0.6,Peaty,5.966838,0.05063154,14.2,banana,7.842851,0.55231345
37100,37100,648.6222,-9.273291,-7.6733227,Rural_Akatsi,14.124283,1610.2,-3.9,32.3,14.2,0.66,Volcanic,4.687244,0.08202958,1.2,tea,0.9821037,0.81841975
37101,37101,813.7395,-5.6191735,-5.7453475,Rural_Kilimani,11.2150955,621.1,-3.3,29.9,13.3,0.57,Sandy,5.7305427,0.29882202,5.0,maize,2.5561922,0.5112384
37102,37102,790.70447,-1.2306284,-2.8128433,Rural_Kilimani,2.9017498,1051.5,-3.2,28.6,12.7,0.58,Sandy,5.1390834,0.054519583,8.6,tea,4.8257747,0.5611366
37103,37103,727.9375,-4.938814,-1.2722653,Rural_Kilimani,4.402621,1119.7,-3.7,30.4,13.35,0.59,Sandy,6.3994155,0.8741623,3.6,coffee,0.8485054,0.23569593
37104,37104,720.7404,-1.987585,-0.36233315,Rural_Kilimani,8.084106,1455.4,-3.4,30.6,13.6,0.63,Volcanic,5.9503455,0.08875932,2.7,banana,1.5109727,0.55961955
37105,37105,654.6051,-3.1951108,-6.8039317,Rural_Kilimani,15.742687,465.4,-4.6,32.3,13.85,0.58,Sandy,5.4234447,0.1780724,1.4,potato,0.8429596,0.60211396
37106,37106,598.5197,-1.3793163,-3.272314,Rural_Kilimani,2.725445,728.6,-5.2,31.1,12.95,0.56,Loamy,6.321502,0.06264105,12.6,maize,8.751212,0.6945406
37107,37107,563.1656,-2.176824,-5.8489537,Rural_Kilimani,22.27198,309.6,-5.9,30.5,12.3,0.58,Loamy,5.812535,0.32778156,0.8,potato,0.48484552,0.6060569
37108,37108,711.2687,-10.60247,-0.37584698,Rural_Sokoto,2.326888,2177.8,-2.9,28.3,12.7,0.66,Volcanic,4.1090803,0.36001647,6.4,tea,4.09723,0.6401922
37109,37109,309.6273,-14.202519,-7.3940363,Rural_Hawassa,1.8575687,1320.9,-7.3,33.5,13.1,0.6,Peaty,5.805443,7.720948e-09,8.0,rice,5.397553,0.6746941
37110,37110,684.2114,-9.764411,-0.6776562,Rural_Sokoto,5.334928,1988.9,-3.3,30.1,13.4,0.66,Volcanic,5.0140944,0.23183595,4.9,banana,2.8648164,0.5846564
37111,37111,595.0594,-6.14634,-2.3668866,Rural_Hawassa,9.145414,833.4,-5.2,30.8,12.8,0.58,Loamy,6.3761635,0.58460575,2.1,wheat,1.2599621,0.5999819
37112,37112,647.07446,-8.065765,-6.637261,Rural_Akatsi,12.568492,1107.5,-4.4,30.5,13.05,0.61,Sandy,6.4746876,0.21415298,1.0,wheat,0.52160984,0.52160984
37113,37113,731.90186,-8.669528,-5.1597476,Rural_Hawassa,12.177015,1370.8,-3.4,32.0,14.3,0.63,Volcanic,3.7069757,0.2649346,1.2,tea,0.68072486,0.5672707
37114,37114,468.34433,-0.7214851,-4.439009,Rural_Kilimani,13.1688795,356.5,-6.7,29.3,11.3,0.56,Loamy,4.6418815,0.007694698,1.8,wheat,1.002924,0.55718
37115,37115,214.56252,-13.400506,-7.64179,Rural_Hawassa,6.8021426,1469.6,-8.0,31.1,11.55,0.62,Silt,5.81166,2.7488353e-05,4.2,banana,1.7173816,0.40890038
37116,37116,758.3708,-9.584184,-0.30827776,Rural_Sokoto,11.132969,2052.3,-2.5,29.0,13.25,0.68,Volcanic,5.8863077,0.26888996,3.5,banana,2.32284,0.6636686
37117,37117,893.7414,-3.3573155,-4.1552186,Rural_Kilimani,10.161878,776.2,-2.5,29.3,13.4,0.58,Rocky,5.8889265,0.19160372,3.1,potato,1.7925051,0.57822746
37118,37118,634.6482,-9.881559,-5.5426397,Rural_Hawassa,15.797255,1688.3,-4.0,33.9,14.95,0.67,Silt,6.813009,0.15675028,1.6,wheat,0.8610735,0.53817093
37119,37119,707.36914,-9.458024,-0.6776562,Rural_Sokoto,2.1632023,1948.1,-3.1,30.6,13.75,0.65,Volcanic,5.3882117,0.17665982,8.3,banana,5.2547545,0.63310295
37120,37120,883.05457,-7.1916604,-7.6958456,Rural_Akatsi,8.0218525,1187.2,-2.2,30.1,13.95,0.61,Rocky,5.3361897,0.10797538,3.2,tea,1.5403732,0.4813666
37121,37121,820.1447,-7.182649,-7.6282763,Rural_Akatsi,9.894047,1109.9,-2.8,30.2,13.7,0.61,Sandy,6.3349433,0.11585341,4.8,wheat,2.6936302,0.56117296
37122,37122,570.19904,-5.3127866,-0.0019639782,Rural_Kilimani,10.550507,1140.3,-5.1,34.3,14.6,0.61,Loamy,5.702804,0.8620349,4.9,banana,1.871044,0.38184574
37123,37123,592.45135,-1.2846967,-5.772375,Rural_Kilimani,12.815226,344.0,-5.6,30.2,12.3,0.56,Loamy,4.83107,0.117823094,0.8,wheat,0.45466223,0.5683278
37124,37124,732.0167,-6.3986588,0.15569752,Rural_Sokoto,28.579716,1399.5,-3.4,29.4,13.0,0.69,Volcanic,3.7927144,0.92706454,0.9,tea,0.34308058,0.38120064
37125,37125,787.9954,-9.674297,-9.16435,Rural_Akatsi,19.141483,2011.1,-2.3,28.0,12.85,0.7,Volcanic,4.381869,0.24878412,0.7,tea,0.50908196,0.72725993
37126,37126,678.3704,-9.795951,-0.4118839,Rural_Sokoto,1.6340832,2006.2,-3.3,29.7,13.2,0.65,Volcanic,4.2171984,0.2982939,6.3,tea,4.6922827,0.74480677
37127,37127,548.1388,-8.867779,-6.357975,Rural_Hawassa,5.695628,1272.3,-5.2,32.7,13.75,0.61,Peaty,5.4354806,0.08354458,2.4,banana,1.1520618,0.48002574
37128,37128,608.7696,-5.979629,-6.957089,Rural_Amanzi,5.256659,531.4,-5.3,33.1,13.9,0.55,Loamy,5.559487,0.39606407,2.7,potato,1.7453331,0.64641964
37129,37129,717.70404,-7.768389,0.93950045,Rural_Sokoto,5.435703,1652.4,-3.3,29.7,13.2,0.63,Volcanic,4.900666,0.18349555,2.9,tea,2.298236,0.79249513
37130,37130,779.97125,-1.4288789,-1.3623575,Rural_Kilimani,3.061007,1390.6,-2.9,27.6,12.35,0.61,Volcanic,4.473066,0.048092168,7.0,tea,4.81614,0.68802005
37131,37131,254.77243,-12.535413,-8.078738,Rural_Akatsi,0.74574614,1675.0,-7.5,34.6,13.55,0.62,Silt,6.535203,0.02269009,6.7,rice,3.6813788,0.5494595
37132,37132,872.8219,-8.061259,-8.114775,Rural_Akatsi,8.160593,1496.4,-2.0,31.4,14.7,0.63,Volcanic,5.146981,0.07866032,4.1,coffee,1.7324854,0.42255744
37133,37133,878.33453,-7.200672,-7.3174577,Rural_Akatsi,7.168123,1137.4,-2.3,28.1,12.9,0.6,Rocky,5.3455143,0.14151582,4.7,cassava,2.397474,0.5101009
37134,37134,612.2339,-8.957892,-3.1416802,Rural_Hawassa,6.379895,1471.6,-4.4,29.6,12.6,0.62,Silt,5.7312307,0.012370907,4.2,cassava,2.1358032,0.5085246
37135,37135,707.0988,-8.502817,-4.628203,Rural_Hawassa,6.96211,1286.0,-3.8,29.3,12.75,0.61,Volcanic,5.138919,0.08348066,4.0,tea,2.897865,0.72446626
37136,37136,391.16443,-13.33292,-8.069729,Rural_Hawassa,10.834885,1643.9,-6.5,33.9,13.7,0.65,Silt,6.024238,0.00010663985,4.5,banana,2.1329265,0.47398368
37137,37137,544.5511,-2.0416532,-5.8985043,Rural_Kilimani,18.588097,290.2,-6.1,30.3,12.1,0.57,Loamy,6.486077,0.31571114,1.8,wheat,1.1890103,0.66056126
37138,37138,751.99567,-2.1813297,-0.70918846,Rural_Kilimani,4.008475,1411.3,-3.2,32.0,14.4,0.61,Volcanic,4.742706,0.1191283,5.5,cassava,2.2725878,0.4131978
37139,37139,717.6414,-2.645416,-3.2002404,Rural_Kilimani,10.938603,799.1,-4.1,33.4,14.65,0.59,Sandy,5.4998083,0.30035028,2.0,wheat,0.91203964,0.45601982
37140,37140,819.58,-1.2801911,-1.2227145,Rural_Kilimani,7.8505397,1479.0,-2.5,28.0,12.75,0.63,Volcanic,5.343157,0.03513765,2.8,coffee,1.3148177,0.46957776
37141,37141,651.78906,-7.3583713,-2.7092373,Rural_Hawassa,11.040273,1086.0,-4.4,28.3,11.95,0.61,Sandy,5.0390286,0.29626343,2.6,wheat,0.9672037,0.3720014
37142,37142,423.98544,-7.299797,-1.3848807,Rural_Sokoto,6.7435603,1043.4,-6.5,31.7,12.6,0.59,Loamy,6.120311,0.62881607,2.1,banana,0.84127223,0.40060583
37143,37143,885.2317,-4.5287957,-3.3218648,Rural_Kilimani,17.36204,874.5,-2.5,31.3,14.4,0.61,Rocky,5.8186965,0.21647698,1.3,cassava,0.6855217,0.5273244
37144,37144,788.705,-2.7400358,-3.3218648,Rural_Kilimani,9.791482,842.8,-3.4,29.0,12.8,0.59,Sandy,4.960168,0.2933562,3.8,potato,2.1024199,0.5532684
37145,37145,743.57806,-5.3353148,-4.092154,Rural_Kilimani,10.768825,623.7,-4.0,28.8,12.4,0.57,Sandy,4.9155,0.21775784,3.3,wheat,1.5155609,0.45926085
37146,37146,702.5691,-9.732872,-0.97045606,Rural_Sokoto,29.849312,1981.7,-3.1,31.4,14.15,0.73,Volcanic,4.924284,0.15800731,0.7,banana,0.3953139,0.5647341
37147,37147,684.76807,-7.682781,-7.0201535,Rural_Akatsi,21.432234,1050.7,-4.1,32.8,14.35,0.64,Sandy,5.881943,0.13974905,1.4,cassava,0.82461286,0.58900917
37148,37148,867.978,-4.082732,-4.3804493,Rural_Kilimani,1.8246921,697.0,-2.8,28.0,12.6,0.55,Rocky,5.9829803,0.21236198,6.9,potato,3.8457396,0.55735356
37149,37149,570.9323,-6.9979157,-2.0876005,Rural_Hawassa,3.906244,1024.1,-5.1,28.8,11.85,0.58,Loamy,6.374418,0.63249606,13.4,wheat,7.4856076,0.5586274
37150,37150,502.35208,-0.8521502,-3.3759203,Rural_Kilimani,9.018798,621.7,-6.2,32.2,13.0,0.57,Loamy,6.721667,0.018367227,4.3,maize,2.8943396,0.67310226
37151,37151,308.27805,-11.751422,-6.5471687,Rural_Hawassa,3.6706126,1730.5,-6.9,31.4,12.25,0.63,Silt,5.8286963,0.0039203246,7.0,wheat,3.208493,0.45835614
37152,37152,597.9269,-6.8942847,-2.5695941,Rural_Hawassa,13.210475,942.8,-5.0,29.9,12.45,0.6,Loamy,4.5312696,0.44819978,1.5,wheat,0.7174967,0.47833112
37153,37153,531.1416,-1.4964644,-4.3804493,Rural_Kilimani,12.2408,426.4,-6.1,31.9,12.9,0.56,Loamy,4.8616133,0.03740399,1.7,potato,1.055679,0.62098765
37154,37154,652.73456,-9.647264,-1.2992929,Rural_Sokoto,3.6610198,1885.0,-3.7,33.5,14.9,0.65,Volcanic,5.86062,0.098773584,8.2,coffee,5.2541127,0.64074546
37155,37155,578.1685,-7.4169455,-1.2632561,Rural_Sokoto,4.587552,1248.2,-4.9,28.5,11.8,0.6,Peaty,4.2031116,0.5692716,3.8,cassava,1.1534775,0.3035467
37156,37156,478.0433,-6.7410913,-3.308351,Rural_Hawassa,4.626856,663.9,-6.4,33.4,13.5,0.56,Loamy,5.760123,0.3329752,3.4,wheat,2.0900095,0.61470866
37157,37157,749.91486,-7.917077,-7.6372857,Rural_Akatsi,4.66012,1261.9,-3.3,29.6,13.15,0.6,Volcanic,5.2932644,0.0533115,4.7,tea,3.281793,0.69825387
37158,37158,583.2965,-5.23619,-0.047010124,Rural_Kilimani,9.748178,1148.2,-5.0,32.3,13.65,0.61,Loamy,4.909736,0.8476374,4.1,wheat,1.4831727,0.36174944
37159,37159,649.0983,-8.8587675,-5.2543445,Rural_Hawassa,9.498242,1351.6,-4.2,29.7,12.75,0.62,Volcanic,5.985099,0.1232872,2.4,coffee,1.370078,0.5708658
37160,37160,666.51465,-10.187946,-9.578774,Rural_Akatsi,3.836212,2034.7,-3.4,31.9,14.25,0.66,Volcanic,5.6216407,0.09789817,7.1,coffee,4.629584,0.6520541
37161,37161,594.7518,-6.533829,-2.150665,Rural_Hawassa,15.842813,987.2,-4.6,30.5,12.95,0.62,Loamy,5.8215694,0.6730526,0.8,wheat,0.40164948,0.50206184
37162,37162,439.8987,-1.6811978,-5.038123,Rural_Kilimani,12.946036,238.4,-7.1,32.5,12.7,0.55,Loamy,6.1283417,0.0946119,0.9,wheat,0.59172714,0.6574746
37163,37163,925.8718,-4.429671,-3.5696187,Rural_Kilimani,2.311886,873.4,-2.1,30.0,13.95,0.57,Rocky,4.459641,0.21006937,5.7,potato,2.6995068,0.47359768
37164,37164,730.71466,-8.588426,-8.015673,Rural_Akatsi,20.720322,1510.0,-3.3,32.7,14.7,0.67,Volcanic,4.996098,0.11131305,1.2,tea,0.9052913,0.75440943
37165,37165,620.67487,-8.637988,-5.029114,Rural_Hawassa,13.314525,1245.4,-4.5,31.1,13.3,0.63,Silt,6.4770207,0.2622586,0.8,wheat,0.45589736,0.5698717
37166,37166,690.8953,-8.800193,-0.6100869,Rural_Sokoto,10.479649,1776.0,-3.4,33.0,14.8,0.66,Volcanic,5.9774055,0.10796417,3.1,banana,1.9109952,0.6164501
37167,37167,341.56302,-11.882088,-8.587759,Rural_Akatsi,1.480773,1817.2,-6.5,31.4,12.45,0.63,Silt,6.123065,0.17036866,12.6,banana,6.170433,0.4897169
37168,37168,491.35727,-10.386197,-5.749852,Rural_Hawassa,10.651682,1703.4,-5.1,32.8,13.85,0.65,Silt,5.9355264,0.24886023,4.3,rice,2.7988634,0.65089846
37169,37169,792.0483,-10.980948,-0.3488193,Rural_Sokoto,18.849644,2302.3,-2.0,29.1,13.55,0.72,Volcanic,4.3823442,0.3455113,1.7,tea,1.0616062,0.6244742
37170,37170,776.6413,-7.772895,-7.8084607,Rural_Akatsi,6.9031525,1264.8,-3.1,27.0,11.95,0.61,Volcanic,5.8472333,0.05499202,2.5,wheat,1.3320719,0.53282875
37171,37171,899.3957,-1.045895,-2.0020127,Rural_Kilimani,9.501299,1383.5,-1.9,28.8,13.45,0.63,Volcanic,4.333998,0.03127903,2.6,cassava,1.143482,0.43980074
37172,37172,731.0839,-2.1993525,-3.1281664,Rural_Kilimani,4.760662,854.9,-3.9,30.5,13.3,0.57,Sandy,6.590995,0.22308508,4.6,maize,2.3861856,0.518736
37173,37173,799.33234,-8.286544,-0.08755165,Rural_Sokoto,9.055739,1806.1,-2.4,30.8,14.2,0.66,Volcanic,5.805706,0.15790081,4.8,tea,3.600902,0.75018793
37174,37174,388.501,-9.741883,-3.866923,Rural_Hawassa,13.874982,1430.2,-6.5,33.8,13.65,0.64,Silt,6.316756,0.020466367,1.4,coffee,0.69730484,0.49807486
37175,37175,583.76605,-1.1134804,-6.4255443,Rural_Kilimani,29.479357,322.1,-5.7,32.9,13.6,0.61,Loamy,6.411072,0.08315908,1.5,wheat,1.0673167,0.7115444
37176,37176,556.1165,-6.069743,-1.8308375,Rural_Hawassa,21.129293,896.7,-5.4,32.3,13.45,0.63,Loamy,4.8120713,0.81177324,1.6,cassava,0.7556249,0.47226557
37177,37177,727.33777,-7.682781,-7.6507993,Rural_Akatsi,17.900476,1165.1,-3.6,27.3,11.85,0.64,Sandy,4.595376,0.057893433,1.9,cassava,0.9062701,0.47698426
37178,37178,637.98944,-9.313842,-4.7408185,Rural_Hawassa,18.555475,1526.1,-4.0,28.7,12.35,0.66,Volcanic,4.556289,0.01317357,0.8,tea,0.63697696,0.7962212
37179,37179,563.66125,-5.028928,-0.23620394,Rural_Kilimani,4.179065,1105.8,-5.2,32.3,13.55,0.59,Loamy,6.223227,0.82174057,3.7,coffee,1.1169317,0.30187342
37180,37180,636.14307,-7.1601205,-6.4390583,Rural_Akatsi,5.526055,790.2,-4.8,30.4,12.8,0.57,Loamy,5.0035725,0.26715252,2.1,potato,1.3061817,0.6219912
37181,37181,548.3653,-2.0957215,-6.065175,Rural_Kilimani,20.75451,291.8,-6.1,32.4,13.15,0.58,Loamy,6.399642,0.33602425,1.0,wheat,0.6548176,0.6548176
37182,37182,688.7223,-5.925561,-6.430049,Rural_Amanzi,25.976604,560.8,-4.5,30.8,13.15,0.62,Sandy,5.984209,0.28606445,0.9,maize,0.4509285,0.5010317
37183,37183,806.7677,-9.295819,-0.37584698,Rural_Sokoto,14.602204,2032.8,-2.1,30.6,14.25,0.69,Volcanic,5.372867,0.19037628,1.4,tea,1.0432469,0.7451763
37184,37184,536.2082,-8.759642,-6.569692,Rural_Akatsi,18.135666,1232.6,-5.3,32.9,13.8,0.64,Silt,6.6183767,0.08337179,1.1,coffee,0.4789156,0.4353778
37185,37185,562.68976,-5.601151,-1.1055945,Rural_Kilimani,42.83926,994.0,-5.3,29.9,12.3,0.7,Loamy,5.5892997,0.9133678,0.5,wheat,0.21101312,0.42202625
37186,37186,591.00165,-7.4890366,-2.7452743,Rural_Hawassa,6.315562,1051.1,-5.0,29.9,12.45,0.59,Loamy,6.188939,0.25395846,2.6,maize,1.5530034,0.597309
37187,37187,817.9674,-11.012488,-0.20467164,Rural_Sokoto,3.5404973,2338.1,-1.7,28.0,13.15,0.68,Volcanic,5.747349,0.3427229,9.8,coffee,6.160223,0.62859416
37188,37188,731.001,-3.100491,-4.245311,Rural_Kilimani,5.4042683,601.4,-4.1,30.3,13.1,0.55,Sandy,5.2341504,0.17087817,3.4,potato,2.128286,0.6259664
37189,37189,784.01715,-8.016202,-4.0741353,Rural_Hawassa,7.959415,1249.9,-3.0,31.0,14.0,0.61,Volcanic,4.0277953,0.044316232,2.6,tea,1.5383344,0.59166706
37190,37190,547.8281,-13.747444,-6.30392,Rural_Hawassa,8.980251,1718.2,-4.8,32.9,14.05,0.65,Silt,6.161213,7.327828e-08,3.3,rice,2.3336172,0.7071568
