unnamed:_0,field_id,elevation,latitude,longitude,location,slope,rainfall,min_temperature_c,max_temperature_c,ave_temps,soil_fertility,soil_type,ph,pollution_level,plot_size,chosen_crop,annual_yield,standard_yield
43299,43299,901.20154,-8.268521,-0.889373,Rural_Sokoto,25.24880027770996,1836.7,-1.4,32.5,15.550000190734863,0.71,Volcanic,5.651021,0.18172215,1.3,coffee,0.7014225125312805,0.5395558
43300,43300,614.9462,-2.5778308,-4.6552305,Rural_Kilimani,21.20189666748047,442.5,-5.3,29.5,12.100000381469727,0.59,Loamy,5.3861485,0.12479484,0.8,potato,0.5404760241508484,0.675595
43301,43301,655.61847,-5.993146,-7.3940363,Rural_Amanzi,6.984404563903809,633.8,-4.8,31.200000762939453,13.199999809265137,0.56,Sandy,5.3598957,0.4764817,3.1,potato,1.7535725831985474,0.5656686
43302,43302,288.58087,-11.445035,-6.5877104,Rural_Hawassa,16.419677734375,1687.5,-7.1,33.29999923706055,13.100000381469727,0.67,Silt,6.9182405,0.015063941,0.6,wheat,0.29311057925224304,0.4885176
43303,43303,536.3875,-1.3928334,-4.700277,Rural_Kilimani,3.2276253700256348,384.7,-6.1,31.799999237060547,12.850000381469727,0.53,Loamy,6.4489636,0.038578343,12.1,wheat,7.869505301117897,0.7177812
43304,43304,755.1001,-2.3705688,-0.6236008,Rural_Kilimani,9.48512077331543,1408.8,-3.2,28.0,12.399999618530273,0.63,Volcanic,4.4793377,0.14986056,4.6,tea,3.2057905197143555,0.696911
43305,43305,540.14716,-14.635066,-6.8039317,Rural_Hawassa,5.90831184387207,1386.8,-5.2,30.200000762939453,12.5,0.62,Silt,6.7582707,1.0051232e-09,2.7,coffee,1.1863042116165161,0.43937194
43306,43306,815.1565,-4.483739,-5.506603,Rural_Kilimani,2.949954032897949,553.9,-3.4,28.5,12.550000190734863,0.54,Sandy,5.083072,0.27917346,9.2,potato,5.5408711433410645,0.6022686
43307,43307,613.601,-9.327359,-1.5290283,Rural_Sokoto,17.904083251953125,1744.9,-4.1,31.799999237060547,13.850000381469727,0.68,Silt,5.8455744,0.06597688,2.0,coffee,0.9407815933227539,0.4703908
43308,43308,665.19464,-6.533829,-0.13710241,Rural_Sokoto,7.838558673858643,1321.2,-4.1,32.5,14.199999809265137,0.62,Volcanic,4.1368933,0.9107387,2.3,cassava,0.6433025598526001,0.27969676
43309,43309,790.7522,-9.3724165,-0.22269009,Rural_Sokoto,2.264679193496704,2033.4,-2.4,29.5,13.550000190734863,0.65,Volcanic,4.1253657,0.22578159,6.0,tea,4.080406188964844,0.6800677
43310,43310,699.61786,-6.966376,-5.6552553,Rural_Hawassa,15.543479919433594,770.6,-4.2,29.600000381469727,12.699999809265137,0.6,Sandy,5.8505754,0.26208016,1.8,wheat,0.9179554581642151,0.50997525
43311,43311,366.72537,-10.971937,-7.385027,Rural_Hawassa,11.556812286376953,1730.6,-6.4,31.799999237060547,12.699999809265137,0.66,Silt,6.0268936,0.035312966,2.6,coffee,1.4001035690307617,0.5385014
43312,43312,702.8005,-6.1012826,0.2412852,Rural_Sokoto,23.679832458496094,1371.2,-3.4,31.399999618530273,14.0,0.67,Volcanic,4.2258396,0.9524563,1.5,cassava,0.3910372853279114,0.26069152
43313,43313,825.4179,-5.114536,-7.9210763,Rural_Amanzi,3.871074676513672,776.1,-3.1,31.0,13.949999809265137,0.56,Sandy,6.2333193,0.36773157,8.2,coffee,2.8346457481384277,0.34568852
43314,43314,645.7121,-7.790918,-7.2949347,Rural_Akatsi,2.295630931854248,1066.2,-4.5,28.600000381469727,12.050000190734863,0.58,Sandy,5.033874,0.083445355,9.7,wheat,3.976882219314575,0.40998784
43315,43315,502.5611,-1.4333847,-3.4344802,Rural_Kilimani,6.434032917022705,587.8,-6.2,31.799999237060547,12.800000190734863,0.56,Loamy,5.177633,0.062621035,4.1,maize,2.2808804512023926,0.55631226
43316,43316,680.6887,-3.2897303,-4.583157,Rural_Kilimani,9.076888084411621,498.0,-4.7,27.799999237060547,11.550000190734863,0.56,Sandy,5.9726677,0.1661839,4.2,maize,2.126232624053955,0.50624585
43317,43317,747.93884,-3.2401676,-1.497496,Rural_Kilimani,1.234137773513794,1169.1,-3.4,31.399999618530273,14.0,0.58,Sandy,6.0705953,0.4280318,13.7,wheat,6.210916042327881,0.45335156
43318,43318,786.9003,-6.5022893,-7.574221,Rural_Amanzi,10.403308868408203,895.4,-3.3,28.399999618530273,12.550000190734863,0.59,Sandy,5.05172,0.38512203,2.5,potato,1.3535690307617188,0.5414276
43319,43319,676.57794,-6.349096,-7.0066395,Rural_Amanzi,19.56309700012207,677.7,-4.5,30.600000381469727,13.050000190734863,0.6,Sandy,5.2589016,0.39116433,0.6,maize,0.24088890850543976,0.4014815
43320,43320,819.2605,-6.804171,-7.93459,Rural_Amanzi,13.25599479675293,1051.4,-2.9,28.0,12.550000190734863,0.61,Sandy,5.393396,0.16826114,1.6,potato,0.9416763186454773,0.5885477
43321,43321,820.21356,-4.2269144,-2.3308496,Rural_Kilimani,9.576984405517578,1017.1,-2.9,31.0,14.050000190734863,0.6,Sandy,6.3937254,0.4329574,4.5,coffee,1.5416769981384277,0.3425949
43322,43322,398.50052,-10.37268,-4.848929,Rural_Hawassa,8.858930587768555,1587.2,-6.2,31.700000762939453,12.75,0.64,Silt,5.5313263,0.052588213,3.5,wheat,1.5460214614868164,0.44172043
43323,43323,692.82196,-5.894021,-5.880486,Rural_Amanzi,20.999998092651367,535.2,-4.5,30.5,13.0,0.6,Sandy,5.544806,0.2795147,0.9,potato,0.5433221459388733,0.6036913
43324,43324,407.25735,-10.426748,-4.731809,Rural_Hawassa,16.6073055267334,1612.3,-6.1,31.700000762939453,12.800000190734863,0.67,Silt,6.610865,0.06774058,1.6,wheat,0.8500241637229919,0.5312651
43325,43325,718.25885,-8.692057,0.76382047,Rural_Sokoto,1.2137960195541382,1853.4,-3.1,30.100000381469727,13.5,0.64,Volcanic,4.1410375,0.07913274,11.7,tea,7.869505301117897,0.80502886
43326,43326,854.07513,-8.128845,-0.67315155,Rural_Sokoto,5.500679016113281,1783.7,-1.9,28.0,13.050000190734863,0.64,Volcanic,5.1658554,0.21270145,4.4,tea,3.3821048736572266,0.7686602
43327,43327,757.49133,-3.690737,-3.4389849,Rural_Kilimani,6.325789928436279,744.5,-3.7,34.599998474121094,15.449999809265137,0.57,Sandy,5.9307094,0.27309668,3.4,maize,1.7451815605163574,0.5132887
43328,43328,935.5089,-3.97009,-4.60568,Rural_Kilimani,3.460432529449463,744.1,-2.1,31.299999237060547,14.600000381469727,0.56,Rocky,5.4696207,0.21083164,13.9,maize,7.869505301117897,0.56023973
43329,43329,576.56134,-7.1240754,-5.5786767,Rural_Hawassa,13.12197208404541,685.6,-5.4,33.400001525878906,14.0,0.58,Loamy,5.7647457,0.27044493,1.4,potato,0.9098840951919556,0.6499172
43330,43330,294.586,-13.797007,-7.7679195,Rural_Hawassa,1.9517210721969604,1436.1,-7.3,32.0,12.350000381469727,0.61,Peaty,4.788129,7.675919e-07,5.1,wheat,1.7654932737350464,0.34617516
43331,43331,857.5416,-3.4609466,-2.1731882,Rural_Kilimani,4.3064141273498535,1128.2,-2.5,27.600000381469727,12.550000190734863,0.59,Rocky,5.611538,0.4428322,2.5,coffee,0.6664881706237793,0.26659527
43332,43332,737.4905,-1.6316351,-4.0831447,Rural_Kilimani,8.543787002563477,690.7,-4.0,28.0,12.0,0.57,Sandy,6.284565,0.05191583,4.5,potato,2.5591015815734863,0.5686892
43333,43333,944.7285,-3.5735888,-2.420942,Rural_Kilimani,26.285768508911133,1157.8,-1.7,29.0,13.649999618530273,0.66,Sandy,5.8812575,0.41961655,1.8,cassava,1.051151156425476,0.5839728
43334,43334,629.6333,-9.566161,-0.45693004,Rural_Sokoto,20.31584358215332,1903.0,-3.8,31.200000762939453,13.699999809265137,0.7,Silt,6.793648,0.23995331,1.8,wheat,0.9162417054176331,0.5090232
43335,43335,568.8375,-1.2801911,-3.6732247,Rural_Kilimani,32.5408935546875,609.2,-5.6,30.399999618530273,12.399999618530273,0.64,Loamy,5.5598097,0.03867846,1.4,maize,0.8701138496398926,0.6215099
43336,43336,757.92615,-2.2579265,-6.1417537,Rural_Kilimani,3.4750940799713135,509.9,-4.0,30.700000762939453,13.350000381469727,0.54,Sandy,6.237218,0.35262087,8.6,wheat,4.748045444488525,0.5520983
43337,43337,368.0898,-10.949409,-4.993077,Rural_Hawassa,3.378156900405884,1684.2,-6.4,32.5,13.050000190734863,0.63,Silt,7.1266418,0.035452403,11.3,banana,4.124309539794922,0.36498314
43338,43338,145.21141,-12.274082,-7.3174577,Rural_Akatsi,47.06302261352539,1592.7,-8.3,37.20000076293945,14.449999809265137,0.76,Silt,5.3376164,0.009349795,1.5,rice,0.7523064613342285,0.5015377
43339,43339,771.5911,-4.190869,-6.6327567,Rural_Kilimani,4.304409503936768,533.1,-3.8,29.899999618530273,13.050000190734863,0.55,Sandy,5.2185335,0.24784781,4.7,wheat,2.2024054527282715,0.4685969
43340,43340,812.3939,-3.5375433,-4.5741477,Rural_Kilimani,6.570821762084961,630.0,-3.3,29.600000381469727,13.149999618530273,0.56,Sandy,6.3984337,0.18173958,4.9,potato,2.7367470264434814,0.55851984
43341,43341,820.773,-1.4649245,-1.4299268,Rural_Kilimani,1.7932796478271484,1414.0,-2.6,31.100000381469727,14.25,0.6,Volcanic,4.4065876,0.052795727,5.8,tea,3.852748155593872,0.66426694
43342,43342,771.7563,-7.6287127,-6.848978,Rural_Akatsi,17.72603988647461,1103.3,-3.3,29.200000762939453,12.949999809265137,0.63,Sandy,5.5752816,0.18854655,1.9,wheat,0.8714582324028015,0.4586622
43343,43343,682.72864,-9.300325,-4.515588,Rural_Hawassa,21.537841796875,1561.9,-3.7,31.799999237060547,14.050000190734863,0.68,Volcanic,4.8296328,0.0097351,1.4,tea,1.1140166521072388,0.79572624
43344,43344,623.355,-7.5566216,-4.8939753,Rural_Hawassa,28.798419952392578,878.7,-4.8,31.799999237060547,13.5,0.65,Loamy,4.5969357,0.14071131,1.5,potato,0.8618676662445068,0.57457846
43345,43345,849.70734,-4.4882445,-6.3084245,Rural_Kilimani,4.820271968841553,599.8,-3.0,28.700000762939453,12.850000381469727,0.55,Rocky,5.2610736,0.27996358,2.4,wheat,1.217292308807373,0.5072051
43346,43346,588.6869,-5.9210553,-4.2363014,Rural_Hawassa,24.803695678710938,506.1,-5.5,30.200000762939453,12.350000381469727,0.61,Loamy,4.9411273,0.20867674,0.6,potato,0.3776167035102844,0.62936115
43347,43347,504.69608,-14.175485,-6.8669963,Rural_Hawassa,4.685904502868652,1532.1,-5.3,30.799999237060547,12.75,0.62,Silt,7.195816,1.0005334e-08,2.7,banana,0.9765177965164185,0.36167324
43348,43348,587.94147,-5.7228045,-0.015477822,Rural_Sokoto,11.86731243133545,1173.8,-4.9,31.899999618530273,13.5,0.62,Loamy,4.9368834,0.96362996,1.6,wheat,0.5543949007987976,0.34649682
43349,43349,690.9446,-8.903824,-1.5875883,Rural_Sokoto,10.22616958618164,1707.1,-3.5,30.399999618530273,13.449999809265137,0.65,Volcanic,4.7972183,0.060488965,2.9,tea,2.417132616043091,0.833494
43350,43350,678.9229,-9.142626,-7.52467,Rural_Akatsi,5.491702079772949,1587.1,-3.7,31.100000381469727,13.699999809265137,0.63,Volcanic,4.6339183,0.06181517,2.4,tea,1.9091613292694092,0.7954839
43351,43351,661.27484,-9.394944,-0.019982437,Rural_Sokoto,6.030920028686523,1922.7,-3.5,31.700000762939453,14.100000381469727,0.66,Volcanic,5.124866,0.24071841,4.0,coffee,2.0785021781921387,0.51962554
43352,43352,181.70697,-11.86857,-6.6192427,Rural_Hawassa,10.536235809326172,1603.8,-8.2,34.5,13.149999618530273,0.65,Silt,6.932911,0.0020958239,4.8,wheat,2.397240161895752,0.49942502
43353,43353,498.54285,-1.4604188,-3.5425909,Rural_Kilimani,12.746360778808594,557.9,-6.3,31.899999618530273,12.800000190734863,0.57,Loamy,6.38033,0.060759537,0.7,maize,0.4683082699775696,0.6690118
43354,43354,576.0961,-1.4604188,-3.7678218,Rural_Kilimani,9.342997550964355,590.2,-5.5,29.600000381469727,12.050000190734863,0.57,Loamy,5.6962285,0.050365977,3.9,potato,2.7170300483703613,0.6966744
43355,43355,928.3537,-8.124339,-0.56504077,Rural_Sokoto,27.403581619262695,1863.0,-1.2,31.899999618530273,15.350000381469727,0.72,Volcanic,3.8672626,0.21097498,1.8,tea,1.1495227813720703,0.6386237
43356,43356,343.71646,-11.237773,-5.9480553,Rural_Hawassa,15.888775825500488,1709.2,-6.6,28.899999618530273,11.149999618530273,0.67,Silt,5.4951816,0.05162517,1.9,banana,0.8362246751785278,0.44011822
43357,43357,594.21466,-7.0294557,-2.2767942,Rural_Hawassa,16.03257942199707,1025.6,-4.9,29.600000381469727,12.350000381469727,0.62,Loamy,6.2311187,0.5545797,1.2,maize,0.644349992275238,0.53695834
43358,43358,538.76105,-7.31782,-0.8578407,Rural_Sokoto,1.9908099174499512,1240.7,-5.3,32.0,13.350000381469727,0.59,Peaty,4.049227,0.5678164,7.2,cassava,2.239064931869507,0.31098124
43359,43359,356.23895,-11.809997,-8.713888,Rural_Akatsi,5.343703746795654,1836.6,-6.4,33.79999923706055,13.699999809265137,0.65,Silt,6.6028323,0.15260592,2.9,banana,1.3276641368865967,0.45781523
43360,43360,430.62784,-10.251026,-5.3264184,Rural_Hawassa,4.0516204833984375,1583.8,-5.9,29.799999237060547,11.949999809265137,0.62,Silt,6.1418195,0.12101725,13.6,coffee,6.750453472137451,0.49635687
43361,43361,599.9168,-6.6509776,-5.970578,Rural_Amanzi,33.22490692138672,593.6,-5.3,31.600000381469727,13.149999618530273,0.64,Loamy,6.073213,0.24694729,1.9,potato,1.2099460363388062,0.6368137
43362,43362,612.3663,-9.079546,-1.2497422,Rural_Sokoto,1.4902101755142212,1708.2,-4.2,35.29999923706055,15.550000190734863,0.63,Silt,5.5569954,0.065981545,8.8,banana,4.50067138671875,0.5114399
43363,43363,579.331,-8.97141,-3.0605972,Rural_Hawassa,48.962159395217896,1449.5,-4.7,30.0,12.649999618530273,0.76,Silt,6.336988,0.013019871,1.4,wheat,0.8068592548370361,0.57632804
43364,43364,899.80493,-4.389119,-3.1371756,Rural_Kilimani,26.448394775390625,927.7,-2.3,29.100000381469727,13.399999618530273,0.64,Sandy,5.7707524,0.24188568,0.8,cassava,0.4898120164871216,0.61226505
43365,43365,729.9077,-7.389911,-0.57405,Rural_Sokoto,9.222735404968262,1489.5,-3.3,29.700000762939453,13.199999809265137,0.63,Volcanic,4.962317,0.51489025,3.2,cassava,1.2660709619522095,0.3956472
43366,43366,788.0075,-3.7853565,-0.9839699,Rural_Kilimani,5.653303146362305,1276.9,-3.0,32.0,14.5,0.61,Volcanic,5.9672775,0.64377046,3.0,coffee,1.1147034168243408,0.3715678
43367,43367,342.57172,-11.197222,-6.0561657,Rural_Hawassa,17.825435638427734,1703.5,-6.6,33.20000076293945,13.300000190734863,0.68,Silt,5.871122,0.060742065,0.8,rice,0.484220027923584,0.60527503
43368,43368,612.0576,-5.4930143,-1.0109977,Rural_Kilimani,9.318387031555176,1055.9,-4.8,31.5,13.350000381469727,0.6,Loamy,6.5474167,0.9104603,2.0,coffee,0.547620415687561,0.2738102
43369,43369,587.68933,-8.074777,-2.1461604,Rural_Sokoto,17.938140869140625,1297.3,-4.8,29.799999237060547,12.5,0.65,Silt,5.5429816,0.23057579,1.6,banana,0.651337742805481,0.4070861
43370,43370,788.69196,-3.4879808,-3.5696187,Rural_Kilimani,4.809602737426758,760.4,-3.4,28.5,12.550000190734863,0.56,Sandy,6.235205,0.26739052,2.8,wheat,1.5884370803833008,0.56729895
43371,43371,657.9101,-9.881559,-2.069582,Rural_Sokoto,10.964831352233887,1872.6,-3.7,32.900001525878906,14.600000381469727,0.67,Volcanic,5.2196784,0.3223495,2.5,banana,1.327492117881775,0.53099686
43372,43372,613.4102,-8.948881,-5.36696,Rural_Hawassa,6.3697686195373535,1346.3,-4.5,30.899999618530273,13.199999809265137,0.61,Peaty,5.6844683,0.08033281,3.7,cassava,1.8625731468200684,0.5033981
43373,43373,394.30444,-10.260037,-3.6146648,Rural_Hawassa,10.601967811584473,1595.9,-6.3,31.700000762939453,12.699999809265137,0.65,Silt,5.8024817,0.10580684,4.4,rice,2.846700668334961,0.6469774
43374,43374,497.5588,-13.756455,-6.497618,Rural_Hawassa,3.9179494380950928,1663.1,-5.3,30.799999237060547,12.75,0.63,Silt,5.663807,6.230858e-08,11.0,banana,5.369794845581055,0.48816317
43375,43375,888.8384,-10.796215,0.20524828,Rural_Sokoto,15.354504585266113,2403.0,-1.0,30.600000381469727,14.800000190734863,0.72,Volcanic,4.344417,0.3227835,1.7,tea,0.9545863270759583,0.5615214
43376,43376,774.6047,-9.881559,0.47102055,Rural_Sokoto,2.0686774253845215,2157.0,-2.3,31.200000762939453,14.449999809265137,0.66,Volcanic,5.018686,0.29133347,10.4,tea,7.418992519378662,0.71336466
43377,43377,872.377,-4.4251647,-3.1236618,Rural_Kilimani,29.028234481811523,900.9,-2.6,27.5,12.449999809265137,0.65,Sandy,4.892705,0.24100795,1.5,potato,0.8386127352714539,0.5590752
43378,43378,897.5817,-5.3983946,-5.587686,Rural_Kilimani,18.23529624938965,684.4,-2.5,30.100000381469727,13.800000190734863,0.6,Rocky,5.083641,0.3078386,1.7,potato,0.9337758421897888,0.54927987
43379,43379,576.0315,-5.2947636,-0.21368086,Rural_Kilimani,25.481800079345703,1123.9,-5.0,31.600000381469727,13.300000190734863,0.66,Loamy,6.0084023,0.8756889,1.3,wheat,0.608033299446106,0.46771795
43380,43380,607.72565,-2.352546,-4.3579264,Rural_Kilimani,7.6436028480529785,483.1,-5.3,28.399999618530273,11.550000190734863,0.55,Loamy,6.126691,0.1063307,4.4,wheat,3.1501593589782715,0.7159453
43381,43381,814.72986,-2.1858354,-7.619267,Rural_Kilimani,13.644909858703613,659.7,-3.3,32.099998474121094,14.399999618530273,0.58,Sandy,4.63749,0.050501257,1.7,tea,0.8223992586135864,0.48376426
43382,43382,798.20496,-7.151109,-8.123784,Rural_Akatsi,6.355838775634766,1147.5,-3.0,32.099998474121094,14.550000190734863,0.6,Sandy,5.583226,0.12059754,3.0,cassava,1.7811514139175415,0.59371716
43383,43383,644.6078,-8.917341,-3.249791,Rural_Hawassa,12.205374717712402,1481.7,-4.1,31.5,13.699999809265137,0.64,Volcanic,4.910309,0.012285788,1.6,tea,1.2725059986114502,0.7953163
43384,43384,706.42993,-9.007455,-2.2182343,Rural_Hawassa,20.207061767578125,1683.1,-3.3,30.399999618530273,13.550000190734863,0.68,Volcanic,5.514782,0.037983652,0.7,coffee,0.38699719309806824,0.5528531
43385,43385,613.19495,-6.6329546,-2.177693,Rural_Hawassa,1.2013635635375977,980.4,-4.8,31.799999237060547,13.5,0.57,Loamy,5.6084814,0.6540692,12.9,cassava,7.727016925811768,0.59899354
43386,43386,377.9466,-13.900638,-7.1012363,Rural_Hawassa,4.1163411140441895,1492.6,-6.5,35.29999923706055,14.399999618530273,0.62,Silt,6.455769,4.3441435e-08,4.0,rice,2.6210038661956787,0.65525097
43387,43387,546.7603,-6.889779,-3.997557,Rural_Hawassa,7.559905052185059,678.3,-5.7,32.599998474121094,13.449999809265137,0.57,Loamy,6.719052,0.13014244,2.4,potato,1.339682936668396,0.55820125
43388,43388,639.8524,-10.908857,-0.63711464,Rural_Sokoto,5.6103057861328125,2128.8,-3.5,30.799999237060547,13.649999618530273,0.67,Volcanic,4.5071936,0.3243358,2.0,tea,1.5201327800750732,0.7600664
43389,43389,474.62253,-12.386724,-9.191378,Rural_Akatsi,18.344398498535156,1941.0,-5.2,32.900001525878906,13.850000381469727,0.7,Silt,7.1212864,0.00653618,0.7,banana,0.3343508839607239,0.47764412
43390,43390,583.5633,-10.724124,-9.745445,Rural_Akatsi,1.1740542650222778,2046.7,-4.1,33.900001525878906,14.899999618530273,0.65,Silt,6.8153505,0.025948575,7.7,banana,4.1848063468933105,0.54348135
43391,43391,591.8775,-1.780323,-4.8309107,Rural_Kilimani,3.5579519271850586,419.1,-5.5,32.099998474121094,13.300000190734863,0.53,Loamy,6.285063,0.079379186,9.2,potato,5.571327209472656,0.605579
43392,43392,502.22733,-6.6014147,-1.5740744,Rural_Sokoto,8.016449928283691,960.8,-5.9,30.899999618530273,12.5,0.59,Loamy,6.2060957,0.80911845,4.0,wheat,2.0215234756469727,0.50538087
43393,43393,835.9622,-7.3268313,-7.339981,Rural_Akatsi,4.563426494598389,1132.5,-2.7,28.899999618530273,13.100000381469727,0.59,Sandy,5.983272,0.115003265,2.9,wheat,1.5353832244873047,0.5294425
43394,43394,540.2647,-6.4662437,-1.9794897,Rural_Hawassa,3.166208028793335,907.1,-5.6,31.0,12.699999809265137,0.57,Loamy,6.3015585,0.74066913,8.0,coffee,2.5154078006744385,0.31442598
43395,43395,661.5444,-2.8752065,-6.9030333,Rural_Kilimani,48.962159395217896,437.0,-4.9,30.299999237060547,12.699999809265137,0.68,Sandy,5.819218,0.18099135,1.9,potato,1.1110916137695312,0.58478504
43396,43396,734.5536,-9.904088,-0.42990234,Rural_Sokoto,0.7805360555648804,2084.3,-2.7,29.799999237060547,13.550000190734863,0.65,Volcanic,4.119807,0.31302497,5.4,tea,3.6231019496917725,0.6709448
43397,43397,359.8711,-14.454838,-7.7003503,Rural_Hawassa,2.308960199356079,1277.1,-6.9,31.0,12.050000190734863,0.6,Peaty,5.3325596,1.2943068e-09,6.0,wheat,2.384401559829712,0.39740026
43398,43398,638.959,-5.655219,-1.848856,Rural_Hawassa,18.428449630737305,940.9,-4.6,30.100000381469727,12.75,0.62,Sandy,5.148434,0.8128135,1.0,cassava,0.45859888195991516,0.45859888
43399,43399,788.12585,-5.0920076,-5.1147013,Rural_Kilimani,16.790325164794922,559.8,-3.6,30.200000762939453,13.300000190734863,0.59,Sandy,5.8981667,0.29751,1.0,maize,0.5129727721214294,0.5129728
43400,43400,752.66833,-2.9022405,-0.92991453,Rural_Kilimani,16.327836990356445,1306.5,-3.3,31.100000381469727,13.899999618530273,0.64,Volcanic,4.218828,0.29432485,1.0,tea,0.6169927716255188,0.6169928
43401,43401,628.14514,-6.1193056,-6.6192427,Rural_Amanzi,11.851932525634766,545.2,-5.1,30.299999237060547,12.600000381469727,0.57,Loamy,6.1973753,0.29988098,2.0,potato,1.2186522483825684,0.6093261
43402,43402,449.82678,-9.512093,-4.1912556,Rural_Hawassa,4.665973663330078,1404.1,-5.9,29.5,11.800000190734863,0.61,Peaty,5.1290402,0.008948609,3.5,banana,1.5364160537719727,0.43897602
43403,43403,620.09814,-6.304039,-2.8759081,Rural_Hawassa,9.491573333740234,811.7,-4.9,29.0,12.050000190734863,0.58,Loamy,6.0207534,0.49222323,2.6,potato,1.4942131042480469,0.5746974
43404,43404,770.1674,-8.795688,0.47552517,Rural_Sokoto,3.7100813388824463,1928.6,-2.5,30.399999618530273,13.949999809265137,0.65,Volcanic,4.731688,0.1054737,5.5,tea,4.479724884033203,0.81449544
43405,43405,605.30896,-2.573325,-6.2363505,Rural_Kilimani,25.534961700439453,348.9,-5.5,32.29999923706055,13.399999618530273,0.6,Loamy,6.317481,0.3390582,1.7,wheat,1.1343398094177246,0.6672587
43406,43406,706.33844,-2.3119948,-3.5425909,Rural_Kilimani,1.5929865837097168,733.7,-4.2,29.700000762939453,12.75,0.55,Sandy,5.803891,0.19188753,6.8,potato,4.0528059005737305,0.5960009
43407,43407,425.8557,-14.580997,-7.6958456,Rural_Hawassa,7.277230739593506,1297.0,-6.3,31.100000381469727,12.399999618530273,0.61,Peaty,5.0497184,3.5295783e-10,2.9,wheat,1.174246072769165,0.4049124
43408,43408,562.6739,-6.7230687,-0.26773623,Rural_Sokoto,11.028380393981934,1244.4,-4.9,31.299999237060547,13.199999809265137,0.62,Silt,5.9720044,0.8294679,2.1,wheat,0.7944856882095337,0.37832654
