InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,revenue
,23372,SET 36 COLOUR PENCILS DOLLY GIRL,-16,2011-10-12 16:17:00,1.25,12607.0,USA,-20.0
,23367,SET 12 COLOUR PENCILS SPACEBOY ,-16,2011-10-12 16:17:00,0.65,12607.0,USA,-10.4
,23354,6 GIFT TAGS 50'S CHRISTMAS ,-12,2011-10-12 16:17:00,0.83,12607.0,USA,-9.96
,23353,6 GIFT TAGS VINTAGE CHRISTMAS ,-12,2011-10-12 16:17:00,0.83,12607.0,USA,-9.96
,23351,ROLL WRAP 50'S CHRISTMAS,-12,2011-10-12 16:17:00,1.25,12607.0,USA,-15.0
,23349,ROLL WRAP VINTAGE CHRISTMAS,-12,2011-10-12 16:17:00,1.25,12607.0,USA,-15.0
,23311,VINTAGE CHRISTMAS STOCKING ,-6,2011-10-12 16:17:00,2.55,12607.0,USA,-15.3
,23309,SET OF 60 I LOVE LONDON CAKE CASES ,-24,2011-10-12 16:17:00,0.55,12607.0,USA,-13.2
,23293,SET OF 12 FAIRY CAKE BAKING CASES,-8,2011-10-12 16:17:00,0.83,12607.0,USA,-6.64
,23292,SPACEBOY CHILDRENS CUP,-8,2011-10-12 16:17:00,1.25,12607.0,USA,-10.0
,23291,DOLLY GIRL CHILDRENS CUP,-8,2011-10-12 16:17:00,1.25,12607.0,USA,-10.0
,23513,EMBROIDERED RIBBON REEL SUSIE ,-6,2011-10-12 16:17:00,2.08,12607.0,USA,-12.48
,21058,PARTY INVITES WOODLAND,-12,2011-10-12 16:17:00,0.85,12607.0,USA,-10.2
570873,23322,mouldy,-40,2011-10-12 16:41:00,0.0,,United Kingdom,-0.0
570874,23020,smashed,-4,2011-10-12 16:42:00,0.0,,United Kingdom,-0.0
,84406B,CREAM CUPID HEARTS COAT HANGER,-4,2011-10-13 10:49:00,4.15,13954.0,United Kingdom,-16.6
,22847,BREAD BIN DINER STYLE IVORY,-1,2011-10-13 10:49:00,16.95,13954.0,United Kingdom,-16.95
,22846,BREAD BIN DINER STYLE RED ,-1,2011-10-13 10:49:00,16.95,13954.0,United Kingdom,-16.95
,23146,TRIPLE HOOK ANTIQUE IVORY ROSE,-2,2011-10-13 10:49:00,3.29,13954.0,United Kingdom,-6.58
,22960,JAM MAKING SET WITH JARS,-1,2011-10-13 10:49:00,4.25,13954.0,United Kingdom,-4.25
,84820,DANISH ROSE TRINKET TRAYS,-4,2011-10-13 10:53:00,5.95,17724.0,United Kingdom,-23.8
,71279,PINK GLASS CANDLEHOLDER,-1,2011-10-13 10:53:00,2.95,17724.0,United Kingdom,-2.95
,22432,WATERING CAN PINK BUNNY,-2,2011-10-13 10:53:00,1.95,17724.0,United Kingdom,-3.9
,22361,GLASS JAR DAISY FRESH COTTON WOOL,-1,2011-10-13 10:53:00,2.95,17724.0,United Kingdom,-2.95
,21775,DECORATIVE FLORE BATHROOM BOTTLE,-3,2011-10-13 10:53:00,1.25,17724.0,United Kingdom,-3.75
,23203,JUMBO BAG VINTAGE DOILY ,-2,2011-10-13 11:30:00,2.08,16873.0,United Kingdom,-4.16
,22900,SET 2 TEA TOWELS I LOVE LONDON ,-2,2011-10-13 11:30:00,3.25,16873.0,United Kingdom,-6.5
,85176,SEWING SUSAN 21 NEEDLE SET,-1,2011-10-13 11:30:00,0.85,16873.0,United Kingdom,-0.85
,23503,PLAYING CARDS KEEP CALM & CARRY ON,-1,2011-10-13 11:46:00,1.25,17509.0,United Kingdom,-1.25
,85183A,CHARLIE & LOLA WASTEPAPER BIN BLUE,-1,2011-10-13 11:49:00,1.25,13816.0,Germany,-1.25
,21531,RED RETROSPOT SUGAR JAM BOWL,-1,2011-10-13 11:49:00,2.55,13816.0,Germany,-2.55
,23289,DOLLY GIRL CHILDRENS BOWL,-2,2011-10-13 11:49:00,1.25,13816.0,Germany,-2.5
,23280,FOLDING BUTTERFLY MIRROR HOT PINK ,-2,2011-10-13 11:49:00,0.83,13816.0,Germany,-1.66
,23376,PACK OF 12 VINTAGE CHRISTMAS TISSUE,-24,2011-10-13 12:02:00,0.39,14849.0,United Kingdom,-9.36
,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,-12,2011-10-13 12:02:00,0.85,14849.0,United Kingdom,-10.2
,22061,LARGE CAKE STAND  HANGING STRAWBERY,-1,2011-10-13 12:04:00,9.95,15801.0,United Kingdom,-9.95
,71053,WHITE METAL LANTERN,-1,2011-10-13 12:04:00,3.75,15801.0,United Kingdom,-3.75
,85159B,"WHITE TEA,COFFEE,SUGAR JARS",-1,2011-10-13 12:04:00,1.95,15801.0,United Kingdom,-1.95
,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,-1,2011-10-13 12:04:00,4.95,15801.0,United Kingdom,-4.95
,21015,DARK BIRD HOUSE TREE DECORATION,-4,2011-10-13 12:04:00,0.29,15801.0,United Kingdom,-1.16
,90201A,PURPLE ENAMEL FLOWER RING,-4,2011-10-13 12:12:00,2.95,12612.0,Germany,-11.8
,90160A,PURPLE BOUDICCA LARGE BRACELET,-7,2011-10-13 12:12:00,6.95,12612.0,Germany,-48.65
571010,22848,,-16,2011-10-13 12:13:00,0.0,,United Kingdom,-0.0
571011,21078,,-207,2011-10-13 12:13:00,0.0,,United Kingdom,-0.0
571012,21402,,-147,2011-10-13 12:15:00,0.0,,United Kingdom,-0.0
571013,23306,,-104,2011-10-13 12:16:00,0.0,,United Kingdom,-0.0
,22654,DELUXE SEWING KIT ,-2,2011-10-13 12:16:00,5.95,17509.0,United Kingdom,-11.9
571024,22812,?,-270,2011-10-13 12:18:00,0.0,,United Kingdom,-0.0
,84978,HANGING HEART JAR T-LIGHT HOLDER,-1,2011-10-13 12:18:00,1.25,15239.0,United Kingdom,-1.25
,23118,PARISIENNE JEWELLERY DRAWER ,-1,2011-10-13 12:18:00,7.5,15239.0,United Kingdom,-7.5
,23112,PARISIENNE CURIO CABINET,-1,2011-10-13 12:18:00,7.5,15239.0,United Kingdom,-7.5
571027,72816,,-36,2011-10-13 12:19:00,0.0,,United Kingdom,-0.0
,22149,FELTCRAFT 6 FLOWER FRIENDS,-2,2011-10-13 12:23:00,2.1,13035.0,United Kingdom,-4.2
,22150,3 STRIPEY MICE FELTCRAFT,-3,2011-10-13 12:23:00,1.95,13035.0,United Kingdom,-5.85
,22144,CHRISTMAS CRAFT LITTLE FRIENDS,-12,2011-10-13 12:23:00,2.1,13035.0,United Kingdom,-25.2
571037,20669,,-25,2011-10-13 12:58:00,0.0,,United Kingdom,-0.0
,21731,RED TOADSTOOL LED NIGHT LIGHT,-12,2011-10-13 13:32:00,1.65,15606.0,United Kingdom,-19.8
,22423,REGENCY CAKESTAND 3 TIER,-1,2011-10-13 13:49:00,12.75,14626.0,United Kingdom,-12.75
,21257,VICTORIAN SEWING BOX MEDIUM,-1,2011-10-13 14:27:00,7.95,17813.0,United Kingdom,-7.95
,23152,IVORY SWEETHEART WIRE LETTER RACK ,-1,2011-10-13 14:27:00,3.75,17813.0,United Kingdom,-3.75
,84879,ASSORTED COLOUR BIRD ORNAMENT,-7,2011-10-13 14:27:00,1.69,17813.0,United Kingdom,-11.83
,22796,PHOTO FRAME 3 CLASSIC HANGING,-1,2011-10-13 14:27:00,9.95,17813.0,United Kingdom,-9.95
,85066,CREAM SWEETHEART MINI CHEST,-1,2011-10-13 14:27:00,12.75,17813.0,United Kingdom,-12.75
,85053,FRENCH ENAMEL CANDLEHOLDER,-1,2011-10-13 14:27:00,2.1,17813.0,United Kingdom,-2.1
,22405,MONEY BOX POCKET MONEY DESIGN,-1,2011-10-13 15:05:00,1.06,12709.0,Germany,-1.06
,21238,RED RETROSPOT CUP,-1,2011-10-13 15:05:00,0.85,12709.0,Germany,-0.85
,21658,GLASS  BEURRE DISH,-2,2011-10-13 15:05:00,3.95,12709.0,Germany,-7.9
,22960,JAM MAKING SET WITH JARS,-1,2011-10-13 15:05:00,3.75,12709.0,Germany,-3.75
571112,22637,damages,-65,2011-10-13 17:36:00,0.0,,United Kingdom,-0.0
571113,21407,,-19,2011-10-13 17:37:00,0.0,,United Kingdom,-0.0
571114,23159,,-99,2011-10-13 17:40:00,0.0,,United Kingdom,-0.0
571115,82567,,-73,2011-10-13 17:40:00,0.0,,United Kingdom,-0.0
571116,23131,?,-49,2011-10-13 17:46:00,0.0,,United Kingdom,-0.0
571124,72802A,Wet pallet-thrown away,-306,2011-10-14 09:36:00,0.0,,United Kingdom,-0.0
571126,72802A,?,-50,2011-10-14 09:53:00,0.0,,United Kingdom,-0.0
,35970,ZINC FOLKART SLEIGH BELLS,-36,2011-10-14 10:01:00,1.69,12583.0,France,-60.84
571130,72802C,check,-37,2011-10-14 10:05:00,0.0,,United Kingdom,-0.0
571131,72802B,check,-51,2011-10-14 10:13:00,0.0,,United Kingdom,-0.0
,21464,DISCO BALL ROTATOR BATTERY OPERATED,-2,2011-10-14 11:28:00,4.25,14390.0,United Kingdom,-8.5
,84991,60 TEATIME FAIRY CAKE CASES,-24,2011-10-14 12:02:00,0.55,,United Kingdom,-13.2
,23483,HANGING  BUTTERFLY T-LIGHT HOLDER,-12,2011-10-14 12:02:00,1.25,,United Kingdom,-15.0
,23354,6 GIFT TAGS 50'S CHRISTMAS ,-12,2011-10-14 12:02:00,0.83,,United Kingdom,-9.96
,23353,6 GIFT TAGS VINTAGE CHRISTMAS ,-12,2011-10-14 12:02:00,0.83,,United Kingdom,-9.96
,23352,ROLL WRAP 50'S RED CHRISTMAS ,-12,2011-10-14 12:02:00,1.25,,United Kingdom,-15.0
,23351,ROLL WRAP 50'S CHRISTMAS,-12,2011-10-14 12:02:00,1.25,,United Kingdom,-15.0
,23350,ROLL WRAP VINTAGE SPOT ,-12,2011-10-14 12:02:00,1.25,,United Kingdom,-15.0
,23349,ROLL WRAP VINTAGE CHRISTMAS,-12,2011-10-14 12:02:00,1.25,,United Kingdom,-15.0
,23311,VINTAGE CHRISTMAS STOCKING ,-6,2011-10-14 12:02:00,2.55,,United Kingdom,-15.3
,23225,CHERUB HEART DECORATION SILVER ,-12,2011-10-14 12:02:00,0.83,,United Kingdom,-9.96
,23223,CHRISTMAS TREE HANGING SILVER ,-12,2011-10-14 12:02:00,0.83,,United Kingdom,-9.96
,23222,CHRISTMAS TREE HANGING GOLD,-12,2011-10-14 12:02:00,0.83,,United Kingdom,-9.96
,23220,REINDEER HEART DECORATION GOLD,-12,2011-10-14 12:02:00,0.83,,United Kingdom,-9.96
,22866,HAND WARMER SCOTTY DOG DESIGN,-12,2011-10-14 12:02:00,2.1,,United Kingdom,-25.2
,22809,SET OF 6 T-LIGHTS SANTA,-6,2011-10-14 12:02:00,2.95,,United Kingdom,-17.7
,22632,HAND WARMER RED RETROSPOT,-12,2011-10-14 12:02:00,2.1,,United Kingdom,-25.2
,22383,LUNCH BAG SUKI DESIGN ,-10,2011-10-14 12:02:00,1.65,,United Kingdom,-16.5
,21731,RED TOADSTOOL LED NIGHT LIGHT,-12,2011-10-14 12:02:00,1.65,,United Kingdom,-19.8
,21212,PACK OF 72 RETROSPOT CAKE CASES,-24,2011-10-14 12:02:00,0.55,,United Kingdom,-13.2
,20727,LUNCH BAG  BLACK SKULL.,-10,2011-10-14 12:02:00,1.65,,United Kingdom,-16.5
,20725,LUNCH BAG RED RETROSPOT,-10,2011-10-14 12:02:00,1.65,,United Kingdom,-16.5
,M,Manual,-1,2011-10-14 13:35:00,599.5,13810.0,Germany,-599.5
,22667,RECIPE BOX RETROSPOT ,-24,2011-10-14 14:22:00,2.55,15856.0,United Kingdom,-61.2
,22666,RECIPE BOX PANTRY YELLOW DESIGN,-24,2011-10-14 14:22:00,2.55,15856.0,United Kingdom,-61.2
,22625,RED KITCHEN SCALES,-2,2011-10-14 16:57:00,8.5,13814.0,Germany,-17.0
571254,23427,damaged,-2,2011-10-14 17:07:00,0.0,,United Kingdom,-0.0
,21787,RAIN PONCHO RETROSPOT,-360,2011-10-16 10:52:00,0.85,12901.0,United Kingdom,-306.0
,22605,WOODEN CROQUET GARDEN SET,-1,2011-10-16 11:07:00,14.95,17769.0,United Kingdom,-14.95
,22776,SWEETHEART 3 TIER CAKE STAND ,-1,2011-10-16 11:07:00,9.95,17769.0,United Kingdom,-9.95
,22915,ASSORTED BOTTLE TOP  MAGNETS ,-36,2011-10-16 14:26:00,0.42,16533.0,United Kingdom,-15.12
,22923,FRIDGE MAGNETS LES ENFANTS ASSORTED,-30,2011-10-16 14:26:00,0.85,16533.0,United Kingdom,-25.5
,22924,FRIDGE MAGNETS LA VIE EN ROSE,-30,2011-10-16 14:26:00,0.85,16533.0,United Kingdom,-25.5
,22191,IVORY DINER WALL CLOCK,-1,2011-10-16 15:03:00,8.5,13610.0,United Kingdom,-8.5
,23483,HANGING  BUTTERFLY T-LIGHT HOLDER,-3,2011-10-17 10:47:00,1.25,15091.0,United Kingdom,-3.75
,23145,ZINC T-LIGHT HOLDER STAR LARGE,-1,2011-10-17 10:50:00,0.95,17164.0,United Kingdom,-0.95
,22364,GLASS JAR DIGESTIVE BISCUITS,-4,2011-10-17 10:57:00,2.95,13089.0,United Kingdom,-11.8
,17129F,BLUE GLASS GEMS IN BAG,-2,2011-10-17 11:04:00,0.85,17096.0,United Kingdom,-1.7
,M,Manual,-1,2011-10-17 11:09:00,339.02,12783.0,Portugal,-339.02
,M,Manual,-1,2011-10-17 11:12:00,283.02,12783.0,Portugal,-283.02
,23413,VINTAGE COFFEE GRINDER BOX,-12,2011-10-17 11:32:00,4.15,17706.0,United Kingdom,-49.8
,22892,SET OF SALT AND PEPPER TOADSTOOLS,-1,2011-10-17 11:32:00,1.0,17706.0,United Kingdom,-1.0
,22070,SMALL RED RETROSPOT MUG IN BOX ,-1,2011-10-17 11:43:00,3.75,16652.0,United Kingdom,-3.75
,23296,SET OF 6 TEA TIME BAKING CASES,-6,2011-10-17 11:46:00,1.25,16101.0,United Kingdom,-7.5
,23295,SET OF 12 MINI LOAF BAKING CASES,-6,2011-10-17 11:46:00,0.83,16101.0,United Kingdom,-4.98
,23294,SET OF 6 SNACK LOAF BAKING CASES,-2,2011-10-17 11:46:00,0.83,16101.0,United Kingdom,-1.66
,23118,PARISIENNE JEWELLERY DRAWER ,-2,2011-10-17 11:46:00,7.5,16101.0,United Kingdom,-15.0
,23111,PARISIENNE SEWING BOX,-1,2011-10-17 11:46:00,12.5,16101.0,United Kingdom,-12.5
,22969,HOMEMADE JAM SCENTED CANDLES,-1,2011-10-17 11:46:00,1.45,16101.0,United Kingdom,-1.45
,CRUK,CRUK Commission,-1,2011-10-17 13:31:00,495.98,14096.0,United Kingdom,-495.98
571458,21761,damaged,-2,2011-10-17 14:02:00,0.0,,United Kingdom,-0.0
571459,20839,damages,-80,2011-10-17 14:03:00,0.0,,United Kingdom,-0.0
,20977,36 PENCILS TUBE WOODLAND,-16,2011-10-17 14:31:00,1.25,16463.0,United Kingdom,-20.0
,21232,STRAWBERRY CERAMIC TRINKET BOX,-3,2011-10-17 14:38:00,1.06,12679.0,France,-3.18
,82494L,WOODEN FRAME ANTIQUE WHITE ,-72,2011-10-17 15:07:00,2.55,12454.0,Spain,-183.6
,82486,3 DRAWER ANTIQUE WHITE WOOD CABINET,-12,2011-10-17 15:07:00,8.15,12454.0,Spain,-97.8
,82483,WOOD 2 DRAWER CABINET WHITE FINISH,-32,2011-10-17 15:07:00,5.95,12454.0,Spain,-190.4
,82482,WOODEN PICTURE FRAME WHITE FINISH,-72,2011-10-17 15:07:00,2.55,12454.0,Spain,-183.6
,72802C,VANILLA SCENT CANDLE JEWELLED BOX,-288,2011-10-17 15:07:00,1.25,12454.0,Spain,-360.0
,72802B,OCEAN SCENT CANDLE IN JEWELLED BOX,-200,2011-10-17 15:07:00,1.25,12454.0,Spain,-250.0
,23245,SET OF 3 REGENCY CAKE TINS,-16,2011-10-17 15:07:00,4.15,12454.0,Spain,-66.4
,23072,MARIE ANTOINETTE TRINKET BOX SILVER,-48,2011-10-17 15:07:00,6.5,12454.0,Spain,-312.0
,23071,MARIE ANTOINETTE TRINKET BOX GOLD,-48,2011-10-17 15:07:00,6.5,12454.0,Spain,-312.0
,23064,CINDERELLA CHANDELIER ,-10,2011-10-17 15:07:00,41.75,12454.0,Spain,-417.5
,23057,BEADED CHANDELIER T-LIGHT HOLDER,-48,2011-10-17 15:07:00,4.15,12454.0,Spain,-199.2
,23056,FLOWERS CHANDELIER T-LIGHT HOLDER,-48,2011-10-17 15:07:00,5.39,12454.0,Spain,-258.72
,23055,IVORY CHANDELIER T-LIGHT HOLDER,-48,2011-10-17 15:07:00,5.39,12454.0,Spain,-258.72
,22423,REGENCY CAKESTAND 3 TIER,-32,2011-10-17 15:07:00,10.95,12454.0,Spain,-350.4
,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,-32,2011-10-17 15:07:00,2.75,12454.0,Spain,-88.0
,M,Manual,-1,2011-10-17 15:14:00,153.13,,United Kingdom,-153.13
,16169E,WRAP 50'S  CHRISTMAS,-25,2011-10-17 15:24:00,0.42,13919.0,Denmark,-10.5
,23511,EMBROIDERED RIBBON REEL EMILY ,-5,2011-10-17 15:24:00,2.08,13919.0,Denmark,-10.4
,22961,JAM MAKING SET PRINTED,-2,2011-10-17 15:24:00,1.45,13919.0,Denmark,-2.9
,21731,RED TOADSTOOL LED NIGHT LIGHT,-3,2011-10-17 15:24:00,1.65,13919.0,Denmark,-4.95
,22666,RECIPE BOX PANTRY YELLOW DESIGN,-2,2011-10-17 15:24:00,2.95,13919.0,Denmark,-5.9
,23169,CLASSIC GLASS COOKIE JAR,-6,2011-10-17 16:53:00,4.15,17677.0,United Kingdom,-24.9
,22192,BLUE DINER WALL CLOCK,-2,2011-10-18 10:58:00,8.5,16140.0,United Kingdom,-17.0
,POST,POSTAGE,-1,2011-10-18 10:59:00,4.41,16140.0,United Kingdom,-4.41
,M,Manual,-1,2011-10-18 11:34:00,79.2,16029.0,United Kingdom,-79.2
,22659,LUNCH BOX I LOVE LONDON,-1,2011-10-18 11:39:00,1.95,16393.0,United Kingdom,-1.95
,22629,SPACEBOY LUNCH BOX ,-1,2011-10-18 11:39:00,1.95,16393.0,United Kingdom,-1.95
,22381,TOY TIDY PINK POLKADOT,-1,2011-10-18 11:55:00,1.85,14688.0,United Kingdom,-1.85
,23348,CHILDRENS TOY COOKING UTENSIL SET,-2,2011-10-18 11:55:00,2.08,14688.0,United Kingdom,-4.16
,22379,RECYCLING BAG RETROSPOT ,-39,2011-10-18 11:55:00,1.85,14688.0,United Kingdom,-72.15
,M,Manual,-1,2011-10-18 12:01:00,120.58,15498.0,United Kingdom,-120.58
,21232,STRAWBERRY CERAMIC TRINKET BOX,-1,2011-10-18 13:33:00,1.06,12679.0,France,-1.06
,21232,STRAWBERRY CERAMIC TRINKET BOX,-1,2011-10-18 13:43:00,1.06,12679.0,France,-1.06
571686,22149,damages,-40,2011-10-18 14:22:00,0.0,,United Kingdom,-0.0
571687,22149,check,-46,2011-10-18 14:23:00,0.0,,United Kingdom,-0.0
571689,85135B,,-27,2011-10-18 14:28:00,0.0,,United Kingdom,-0.0
,84992,72 SWEETHEART FAIRY CAKE CASES,-24,2011-10-18 14:46:00,0.55,14776.0,United Kingdom,-13.2
,23078,ICE CREAM PEN LIP GLOSS ,-24,2011-10-18 14:46:00,1.25,14776.0,United Kingdom,-30.0
,23006,TRAVEL CARD WALLET FLOWER MEADOW,-24,2011-10-18 14:46:00,0.42,14776.0,United Kingdom,-10.08
,23002,TRAVEL CARD WALLET SKULLS,-24,2011-10-18 14:46:00,0.42,14776.0,United Kingdom,-10.08
,22998,TRAVEL CARD WALLET KEEP CALM,-24,2011-10-18 14:46:00,0.42,14776.0,United Kingdom,-10.08
,22951,60 CAKE CASES DOLLY GIRL DESIGN,-24,2011-10-18 14:46:00,0.55,14776.0,United Kingdom,-13.2
,22741,FUNKY DIVA PEN,-48,2011-10-18 14:46:00,0.85,14776.0,United Kingdom,-40.8
,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,-48,2011-10-18 14:46:00,1.25,14776.0,United Kingdom,-60.0
,22664,TOY TIDY DOLLY GIRL DESIGN,-10,2011-10-18 14:46:00,2.1,14776.0,United Kingdom,-21.0
,22523,CHILDS GARDEN FORK PINK,-12,2011-10-18 14:46:00,0.85,14776.0,United Kingdom,-10.2
,22522,CHILDS GARDEN FORK BLUE ,-12,2011-10-18 14:46:00,0.85,14776.0,United Kingdom,-10.2
,22380,TOY TIDY SPACEBOY  ,-10,2011-10-18 14:46:00,2.1,14776.0,United Kingdom,-21.0
,21975,PACK OF 60 DINOSAUR CAKE CASES,-24,2011-10-18 14:46:00,0.55,14776.0,United Kingdom,-13.2
,21703,BAG 125g SWIRLY MARBLES,-60,2011-10-18 14:46:00,0.42,14776.0,United Kingdom,-25.2
,21213,PACK OF 72 SKULL CAKE CASES,-48,2011-10-18 14:46:00,0.55,14776.0,United Kingdom,-26.4
,20975,12 PENCILS SMALL TUBE RED RETROSPOT,-24,2011-10-18 14:46:00,0.65,14776.0,United Kingdom,-15.6
,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,-1,2011-10-18 14:51:00,7.95,15106.0,United Kingdom,-7.95
,23197,SKETCHBOOK MAGNETIC SHOPPING LIST,-1,2011-10-18 15:33:00,1.45,14056.0,United Kingdom,-1.45
,23196,VINTAGE LEAF MAGNETIC NOTEPAD,-2,2011-10-18 15:33:00,1.45,14056.0,United Kingdom,-2.9
,23198,PANTRY MAGNETIC  SHOPPING LIST,-1,2011-10-18 15:33:00,1.45,14056.0,United Kingdom,-1.45
,22899,CHILDREN'S APRON DOLLY GIRL ,-3,2011-10-18 15:33:00,2.1,14056.0,United Kingdom,-6.3
,23199,JUMBO BAG APPLES,-1,2011-10-18 15:33:00,2.08,14056.0,United Kingdom,-2.08
,23250,VINTAGE RED TRIM ENAMEL BOWL ,-1,2011-10-18 15:33:00,1.25,14056.0,United Kingdom,-1.25
,M,Manual,-2,2011-10-18 15:33:00,0.42,14056.0,United Kingdom,-0.84
,10135,COLOURING PENCILS BROWN TUBE,-1,2011-10-18 15:33:00,1.25,14056.0,United Kingdom,-1.25
,23193,BUFFALO BILL TREASURE BOOK BOX,-2,2011-10-18 15:33:00,2.25,14056.0,United Kingdom,-4.5
,23194,GYMKHANA TREASURE BOOK BOX,-4,2011-10-18 15:33:00,2.25,14056.0,United Kingdom,-9.0
,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,-1,2011-10-18 15:33:00,3.29,14056.0,United Kingdom,-3.29
,21155,RED RETROSPOT PEG BAG,-1,2011-10-18 15:33:00,2.55,14056.0,United Kingdom,-2.55
,82486,3 DRAWER ANTIQUE WHITE WOOD CABINET,-1,2011-10-18 16:21:00,8.95,15296.0,United Kingdom,-8.95
,23245,SET OF 3 REGENCY CAKE TINS,-1,2011-10-18 16:21:00,4.95,15296.0,United Kingdom,-4.95
571723,85211,,-1,2011-10-18 17:30:00,0.0,,United Kingdom,-0.0
,M,Manual,-1,2011-10-19 11:16:00,3949.32,12744.0,Singapore,-3949.32
,M,Manual,-1,2011-10-19 11:16:00,2118.74,12744.0,Singapore,-2118.74
,23200,JUMBO BAG PEARS,-1,2011-10-19 11:45:00,1.79,14477.0,United Kingdom,-1.79
,23322,LARGE WHITE HEART OF WICKER,-5,2011-10-19 12:12:00,2.95,17841.0,United Kingdom,-14.75
,22120,WELCOME  WOODEN BLOCK LETTERS,-3,2011-10-19 12:12:00,9.95,17841.0,United Kingdom,-29.85
,22784,LANTERN CREAM GAZEBO ,-1,2011-10-19 13:24:00,4.95,15826.0,United Kingdom,-4.95
,22429,ENAMEL MEASURING JUG CREAM,-3,2011-10-19 13:36:00,4.25,17462.0,United Kingdom,-12.75
,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-1,2011-10-19 13:37:00,2.95,17063.0,United Kingdom,-2.95
,23149,ANTIQUE IVORY WIRE BOWL SMALL,-5,2011-10-19 13:38:00,2.49,14257.0,United Kingdom,-12.45
,85159B,"WHITE TEA,COFFEE,SUGAR JARS",-1,2011-10-19 13:39:00,1.95,15159.0,United Kingdom,-1.95
,85159A,"BLACK TEA,COFFEE,SUGAR JARS",-1,2011-10-19 13:39:00,1.95,15159.0,United Kingdom,-1.95
,84976,RECTANGULAR SHAPED MIRROR,-12,2011-10-19 13:39:00,0.79,15159.0,United Kingdom,-9.48
,82583,HOT BATHS METAL SIGN,-1,2011-10-19 13:42:00,2.1,14175.0,United Kingdom,-2.1
,21166,COOK WITH WINE METAL SIGN ,-3,2011-10-19 13:42:00,2.08,14175.0,United Kingdom,-6.24
,21181,PLEASE ONE PERSON METAL SIGN,-1,2011-10-19 13:42:00,2.1,14175.0,United Kingdom,-2.1
,23423,PANTRY 3 HOOK ROLLING PIN HANGER,-1,2011-10-19 13:42:00,3.75,14175.0,United Kingdom,-3.75
,23164,REGENCY CAKE SLICE,-1,2011-10-19 13:42:00,4.95,14175.0,United Kingdom,-4.95
,22942,CHRISTMAS LIGHTS 10 SANTAS ,-1,2011-10-19 13:42:00,8.5,14175.0,United Kingdom,-8.5
,22625,RED KITCHEN SCALES,-1,2011-10-19 13:42:00,8.5,14175.0,United Kingdom,-8.5
,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,-1,2011-10-19 13:43:00,3.95,16670.0,United Kingdom,-3.95
,23355,HOT WATER BOTTLE KEEP CALM,-5,2011-10-19 13:45:00,4.95,13422.0,United Kingdom,-24.75
,22666,RECIPE BOX PANTRY YELLOW DESIGN,-2,2011-10-19 14:13:00,2.95,13314.0,United Kingdom,-5.9
,22180,RETROSPOT LAMP,-2,2011-10-19 14:13:00,9.95,13314.0,United Kingdom,-19.9
,21534,DAIRY MAID LARGE MILK JUG,-3,2011-10-19 14:13:00,4.95,13314.0,United Kingdom,-14.85
,21530,DAIRY MAID TOASTRACK,-18,2011-10-19 14:13:00,0.79,13314.0,United Kingdom,-14.22
,21217,RED RETROSPOT ROUND CAKE TINS,-1,2011-10-19 14:13:00,9.95,13314.0,United Kingdom,-9.95
,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",-4,2011-10-19 14:13:00,4.95,13314.0,United Kingdom,-19.8
,84818,DANISH ROSE PHOTO FRAME,-17,2011-10-19 14:13:00,0.79,13314.0,United Kingdom,-13.43
,47504K,ENGLISH ROSE GARDEN SECATEURS,-12,2011-10-19 14:13:00,0.79,13314.0,United Kingdom,-9.48
,23494,VINTAGE DOILY DELUXE SEWING KIT ,-3,2011-10-19 14:13:00,5.95,13314.0,United Kingdom,-17.85
,23404,HOME SWEET HOME BLACKBOARD,-6,2011-10-19 14:13:00,4.95,13314.0,United Kingdom,-29.7
,23108,SET OF 10 LED DOLLY LIGHTS,-2,2011-10-19 14:13:00,6.25,13314.0,United Kingdom,-12.5
,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-3,2011-10-19 14:13:00,4.95,13314.0,United Kingdom,-14.85
,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-3,2011-10-19 14:13:00,4.95,13314.0,United Kingdom,-14.85
,22494,EMERGENCY FIRST AID TIN ,-2,2011-10-19 14:18:00,1.25,16533.0,United Kingdom,-2.5
,23169,CLASSIC GLASS COOKIE JAR,-3,2011-10-19 14:19:00,4.15,16157.0,United Kingdom,-12.45
,22941,CHRISTMAS LIGHTS 10 REINDEER,-1,2011-10-19 14:39:00,8.5,14488.0,United Kingdom,-8.5
,22812,PACK 3 BOXES CHRISTMAS PANNETONE,-3,2011-10-19 14:39:00,1.95,14488.0,United Kingdom,-5.85
,21889,WOODEN BOX OF DOMINOES,-2,2011-10-19 14:39:00,1.25,14488.0,United Kingdom,-2.5
